mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_knn__metric,param_knn__n_neighbors,param_knn__p,param_knn__weights,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.003158013025919596,0.0004963235150213963,0.03740358352661133,0.0019996732442852097,euclidean,31,1,distance,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 31, 'knn__p': 1, 'knn__weights': 'distance'}",0.7001412255035884,0.708079476971689,0.6740619712470447,0.6940942245741074,0.01453094030250419,37,1.0,1.0,1.0,1.0,0.0
0.003920952479044597,0.0005459516265059358,0.0746156374613444,0.01198532899302054,euclidean,31,2,uniform,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 31, 'knn__p': 2, 'knn__weights': 'uniform'}",0.6484823405169025,0.6353507143083891,0.6140485415993973,0.6326271988082296,0.014188840203542647,88,0.6668859326022201,0.6517781664246354,0.6601203450324714,0.6595948146864422,0.006178904235520034
0.0036913553873697915,0.0017617801837652067,0.04036068916320801,0.0018812265053150382,euclidean,31,2,distance,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 31, 'knn__p': 2, 'knn__weights': 'distance'}",0.7001412255035884,0.708079476971689,0.6740619712470447,0.6940942245741074,0.01453094030250419,37,1.0,1.0,1.0,1.0,0.0
0.004754225413004558,0.0007601652105152673,0.13972671826680502,0.0013087876563227876,manhattan,3,1,uniform,"{'knn__metric': 'manhattan', 'knn__n_neighbors': 3, 'knn__p': 1, 'knn__weights': 'uniform'}",0.6895317442833082,0.6577093401856822,0.6669212299965055,0.6713874381551653,0.013369782150444367,67,0.8320131417786859,0.8533122498405556,0.8420035985951326,0.8424429967381247,0.008700873676585582
0.004024346669514974,0.0011343836789304148,0.1507120132446289,0.0060898975756646274,manhattan,3,1,distance,"{'knn__metric': 'manhattan', 'knn__n_neighbors': 3, 'knn__p': 1, 'knn__weights': 'distance'}",0.7229220841831641,0.6803571889220957,0.686473670690703,0.6965843145986542,0.018790270839301803,34,1.0,1.0,1.0,1.0,0.0
0.004404544830322266,0.0013245664685291693,0.1409320831298828,0.013401064165239588,manhattan,3,2,uniform,"{'knn__metric': 'manhattan', 'knn__n_neighbors': 3, 'knn__p': 2, 'knn__weights': 'uniform'}",0.6895317442833082,0.6577093401856822,0.6669212299965055,0.6713874381551653,0.013369782150444367,67,0.8320131417786859,0.8533122498405556,0.8420035985951326,0.8424429967381247,0.008700873676585582
0.0034810702006022134,0.00041042636377794904,0.12714234987894693,0.01918917945708288,manhattan,3,2,distance,"{'knn__metric': 'manhattan', 'knn__n_neighbors': 3, 'knn__p': 2, 'knn__weights': 'distance'}",0.7229220841831641,0.6803571889220957,0.686473670690703,0.6965843145986542,0.018790270839301803,34,1.0,1.0,1.0,1.0,0.0
0.004450400670369466,0.0003749146286257701,0.11470468839009602,0.005715850497193165,manhattan,5,1,uniform,"{'knn__metric': 'manhattan', 'knn__n_neighbors': 5, 'knn__p': 1, 'knn__weights': 'uniform'}",0.6865658362065294,0.6696293431116995,0.6713049063720733,0.6758333618967675,0.007619771723052905,61,0.7728505641699435,0.7830327442068884,0.7938628281560789,0.7832487121776369,0.008579580062724627
0.005185445149739583,0.0014153440219425422,0.13819392522176108,0.0049308353793069215,manhattan,5,1,distance,"{'knn__metric': 'manhattan', 'knn__n_neighbors': 5, 'knn__p': 1, 'knn__weights': 'distance'}",0.7141581858025259,0.6864274663216957,0.6925592004693785,0.6977149508645334,0.011893542290783356,31,1.0,1.0,1.0,1.0,0.0
0.005840301513671875,0.00047726496737793907,0.13841740290323892,0.009292199571634447,manhattan,5,2,uniform,"{'knn__metric': 'manhattan', 'knn__n_neighbors': 5, 'knn__p': 2, 'knn__weights': 'uniform'}",0.6865658362065294,0.6696293431116995,0.6713049063720733,0.6758333618967675,0.007619771723052905,61,0.7728505641699435,0.7830327442068884,0.7938628281560789,0.7832487121776369,0.008579580062724627
